city,geography_code,geography_name,industry_name,number_of_jobs,median_income_dollars
Sydney,11501,Baulkham Hills,transport,2502,61444
Sydney,11501,Baulkham Hills,wholesale_trade,6770,77609
Sydney,11502,Dural - Wisemans Ferry,accommodation_food_services,1358,6189
Sydney,11502,Dural - Wisemans Ferry,administrative_support_services,1231,23868
Sydney,11502,Dural - Wisemans Ferry,agriculture,247,27364
Sydney,11502,Dural - Wisemans Ferry,arts_recreation_services,345,7823
Sydney,11502,Dural - Wisemans Ferry,construction,2356,58084
Sydney,11502,Dural - Wisemans Ferry,education_training,2012,34518
Sydney,11502,Dural - Wisemans Ferry,electricity,98,107616
Sydney,11502,Dural - Wisemans Ferry,finance_insurance_services,1062,61379
Sydney,11502,Dural - Wisemans Ferry,health_care_social_assistance,2009,36951
Sydney,11502,Dural - Wisemans Ferry,information_media_telecommunications,419,45126
Sydney,11502,Dural - Wisemans Ferry,manufacturing,878,61869
Sydney,11502,Dural - Wisemans Ferry,mining,67,77478
Sydney,11502,Dural - Wisemans Ferry,other_services,844,27603
Sydney,11502,Dural - Wisemans Ferry,professional,1926,61498
Sydney,11502,Dural - Wisemans Ferry,public_administration_safety,867,56581
Sydney,11502,Dural - Wisemans Ferry,rental,560,48852
Sydney,11502,Dural - Wisemans Ferry,retail_trade,2068,19421
Sydney,11502,Dural - Wisemans Ferry,total,20496,38009
Sydney,11502,Dural - Wisemans Ferry,transport,435,57514
Sydney,11502,Dural - Wisemans Ferry,wholesale_trade,1131,64661
Sydney,11503,Hawkesbury,accommodation_food_services,1339,6852
Sydney,11503,Hawkesbury,administrative_support_services,1122,26800
Sydney,11503,Hawkesbury,agriculture,557,20466
Sydney,11503,Hawkesbury,arts_recreation_services,392,8512
Sydney,11503,Hawkesbury,construction,2639,50780
Sydney,11503,Hawkesbury,education_training,1881,48070
Sydney,11503,Hawkesbury,electricity,160,106933
Sydney,11503,Hawkesbury,finance_insurance_services,744,40808
Sydney,11503,Hawkesbury,health_care_social_assistance,1989,37999
Sydney,11503,Hawkesbury,information_media_telecommunications,265,22656
Sydney,11503,Hawkesbury,manufacturing,1344,59838
Sydney,11503,Hawkesbury,mining,62,93911
Sydney,11503,Hawkesbury,other_services,848,35037
Sydney,11503,Hawkesbury,professional,1097,45980
Sydney,11503,Hawkesbury,public_administration_safety,1248,55896
Sydney,11503,Hawkesbury,rental,389,36939
Sydney,11503,Hawkesbury,retail_trade,1648,22640
Sydney,11503,Hawkesbury,total,19537,37686
Sydney,11503,Hawkesbury,transport,609,53458
Sydney,11503,Hawkesbury,wholesale_trade,847,61016
Sydney,11504,Rouse Hill - McGraths Hill,accommodation_food_services,3321,7282
Sydney,11504,Rouse Hill - McGraths Hill,administrative_support_services,3716,27944
Sydney,11504,Rouse Hill - McGraths Hill,agriculture,191,21800
Sydney,11504,Rouse Hill - McGraths Hill,arts_recreation_services,703,10292
Sydney,11504,Rouse Hill - McGraths Hill,construction,4443,59516
Sydney,11504,Rouse Hill - McGraths Hill,education_training,4610,39750
Sydney,11504,Rouse Hill - McGraths Hill,electricity,374,118865
Sydney,11504,Rouse Hill - McGraths Hill,finance_insurance_services,3936,78629
Sydney,11504,Rouse Hill - McGraths Hill,health_care_social_assistance,6466,40070
Sydney,11504,Rouse Hill - McGraths Hill,information_media_telecommunications,1355,84880
Sydney,11504,Rouse Hill - McGraths Hill,manufacturing,2434,74206
Sydney,11504,Rouse Hill - McGraths Hill,mining,63,100504
Sydney,11504,Rouse Hill - McGraths Hill,other_services,1590,32677
Sydney,11504,Rouse Hill - McGraths Hill,professional,5312,72000
Sydney,11504,Rouse Hill - McGraths Hill,public_administration_safety,2705,77644
Sydney,11504,Rouse Hill - McGraths Hill,rental,1146,53347
Sydney,11504,Rouse Hill - McGraths Hill,retail_trade,5006,21480
Sydney,11504,Rouse Hill - McGraths Hill,total,52559,46280
Sydney,11504,Rouse Hill - McGraths Hill,transport,1476,67360
Sydney,11504,Rouse Hill - McGraths Hill,wholesale_trade,2880,72616
Sydney,11601,Blacktown,accommodation_food_services,9384,8376
Sydney,11601,Blacktown,administrative_support_services,18602,10802
Sydney,11601,Blacktown,agriculture,306,15182
Sydney,11601,Blacktown,arts_recreation_services,1616,8058
Sydney,11601,Blacktown,construction,7081,47004
Sydney,11601,Blacktown,education_training,7132,37447
Sydney,11601,Blacktown,electricity,841,88512
Sydney,11601,Blacktown,finance_insurance_services,7049,50929
Sydney,11601,Blacktown,health_care_social_assistance,17217,36133
Sydney,11601,Blacktown,information_media_telecommunications,1845,54504
Sydney,11601,Blacktown,manufacturing,7556,56130
Sydney,11601,Blacktown,mining,79,75758
Sydney,11601,Blacktown,other_services,2949,30126
Sydney,11601,Blacktown,professional,8653,53625
Sydney,11601,Blacktown,public_administration_safety,6111,57627
Sydney,11601,Blacktown,rental,1926,35000
Sydney,11601,Blacktown,retail_trade,11879,20874
Sydney,11601,Blacktown,total,123647,30265
Sydney,11601,Blacktown,transport,5694,55767
Sydney,11601,Blacktown,wholesale_trade,6170,56786
Sydney,11602,Blacktown - North,accommodation_food_services,8128,7660
Sydney,11602,Blacktown - North,administrative_support_services,13833,18701
Sydney,11602,Blacktown - North,agriculture,325,27990
Sydney,11602,Blacktown - North,arts_recreation_services,1662,8878
Sydney,11602,Blacktown - North,construction,7667,56708
Sydney,11602,Blacktown - North,education_training,9320,41531
Sydney,11602,Blacktown - North,electricity,928,106886
Sydney,11602,Blacktown - North,finance_insurance_services,11222,77392
Sydney,11602,Blacktown - North,health_care_social_assistance,18770,40172
Sydney,11602,Blacktown - North,information_media_telecommunications,3451,86667
Sydney,11602,Blacktown - North,manufacturing,6539,66523
Sydney,11602,Blacktown - North,mining,109,75996
Sydney,11602,Blacktown - North,other_services,3092,32955
Sydney,11602,Blacktown - North,professional,14196,72364
Sydney,11602,Blacktown - North,public_administration_safety,7247,71850
Sydney,11602,Blacktown - North,rental,2233,43422
Sydney,11602,Blacktown - North,retail_trade,12667,22275
Sydney,11602,Blacktown - North,total,134896,44548
Sydney,11602,Blacktown - North,transport,5127,65396
Sydney,11602,Blacktown - North,wholesale_trade,6666,69229
Sydney,11603,Mount Druitt,accommodation_food_services,6778,7394
Sydney,11603,Mount Druitt,administrative_support_services,16604,9555
Sydney,11603,Mount Druitt,agriculture,313,19114
Sydney,11603,Mount Druitt,arts_recreation_services,1289,9206
Sydney,11603,Mount Druitt,construction,5763,41404
Sydney,11603,Mount Druitt,education_training,4497,35920
Sydney,11603,Mount Druitt,electricity,866,69336
Sydney,11603,Mount Druitt,finance_insurance_services,4613,39764
Sydney,11603,Mount Druitt,health_care_social_assistance,12073,34998
Sydney,11603,Mount Druitt,information_media_telecommunications,945,53549
Sydney,11603,Mount Druitt,manufacturing,6456,57576
Sydney,11603,Mount Druitt,mining,73,74736
Sydney,11603,Mount Druitt,other_services,2176,31118
Sydney,11603,Mount Druitt,professional,4455,43859
Sydney,11603,Mount Druitt,public_administration_safety,4369,48374
Sydney,11603,Mount Druitt,rental,1362,35772
Sydney,11603,Mount Druitt,retail_trade,9580,22453
Sydney,11603,Mount Druitt,total,93619,27761
Sydney,11603,Mount Druitt,transport,5636,56060
Sydney,11603,Mount Druitt,wholesale_trade,4794,54441
Sydney,11701,Botany,accommodation_food_services,7422,10000
Sydney,11701,Botany,administrative_support_services,6060,14238
Sydney,11701,Botany,agriculture,226,5940
Sydney,11701,Botany,arts_recreation_services,1250,12000
Sydney,11701,Botany,construction,3458,48932
Sydney,11701,Botany,education_training,3725,37556
Sydney,11701,Botany,electricity,233,84218
Sydney,11701,Botany,finance_insurance_services,3129,69996
Sydney,11701,Botany,health_care_social_assistance,5285,38750
Sydney,11701,Botany,information_media_telecommunications,1500,43787
Sydney,11701,Botany,manufacturing,1856,48932
Sydney,11701,Botany,mining,35,66578
Sydney,11701,Botany,other_services,1578,37590
Sydney,11701,Botany,professional,5248,57086
Sydney,11701,Botany,public_administration_safety,3107,71283
Sydney,11701,Botany,rental,1209,36308
Sydney,11701,Botany,retail_trade,5497,18906
Sydney,11701,Botany,total,56351,31243
Sydney,11701,Botany,transport,2657,68190
Sydney,11701,Botany,wholesale_trade,2114,53856
Sydney,11702,Marrickville - Sydenham - Petersham,accommodation_food_services,6175,8536
Sydney,11702,Marrickville - Sydenham - Petersham,administrative_support_services,4879,15415
Sydney,11702,Marrickville - Sydenham - Petersham,agriculture,187,6800
Sydney,11702,Marrickville - Sydenham - Petersham,arts_recreation_services,1881,14440
Sydney,11702,Marrickville - Sydenham - Petersham,construction,2002,56368
Sydney,11702,Marrickville - Sydenham - Petersham,education_training,5385,43444
Sydney,11702,Marrickville - Sydenham - Petersham,electricity,221,105831
Sydney,11702,Marrickville - Sydenham - Petersham,finance_insurance_services,3221,88399
Sydney,11702,Marrickville - Sydenham - Petersham,health_care_social_assistance,5102,47809
Sydney,11702,Marrickville - Sydenham - Petersham,information_media_telecommunications,3703,37399
Sydney,11702,Marrickville - Sydenham - Petersham,manufacturing,1872,46281
Sydney,11702,Marrickville - Sydenham - Petersham,mining,40,120000
Sydney,11702,Marrickville - Sydenham - Petersham,other_services,1751,37982
Sydney,11702,Marrickville - Sydenham - Petersham,professional,6956,68653
Sydney,11702,Marrickville - Sydenham - Petersham,public_administration_safety,3315,75244
Sydney,11702,Marrickville - Sydenham - Petersham,rental,786,43591
Sydney,11702,Marrickville - Sydenham - Petersham,retail_trade,3985,21248
Sydney,11702,Marrickville - Sydenham - Petersham,total,54953,36583
Sydney,11702,Marrickville - Sydenham - Petersham,transport,1251,66270
Sydney,11702,Marrickville - Sydenham - Petersham,wholesale_trade,1721,56558
Sydney,11703,Sydney Inner City,accommodation_food_services,48943,8000
Sydney,11703,Sydney Inner City,administrative_support_services,30911,10558
Sydney,11703,Sydney Inner City,agriculture,2838,4428
Sydney,11703,Sydney Inner City,arts_recreation_services,7477,13864
Sydney,11703,Sydney Inner City,construction,7992,43426
Sydney,11703,Sydney Inner City,education_training,17292,26662
Sydney,11703,Sydney Inner City,electricity,796,90694
Sydney,11703,Sydney Inner City,finance_insurance_services,17665,90861
Sydney,11703,Sydney Inner City,health_care_social_assistance,17940,40286
Sydney,11703,Sydney Inner City,information_media_telecommunications,12100,48441
Sydney,11703,Sydney Inner City,manufacturing,5971,34618
Sydney,11703,Sydney Inner City,mining,310,100884
Sydney,11703,Sydney Inner City,other_services,6131,27153
Sydney,11703,Sydney Inner City,professional,35048,66923
Sydney,11703,Sydney Inner City,public_administration_safety,10602,74182
Sydney,11703,Sydney Inner City,rental,4980,32145
Sydney,11703,Sydney Inner City,retail_trade,18540,16726
Sydney,11703,Sydney Inner City,total,260570,24913
Sydney,11703,Sydney Inner City,transport,4585,58891
Sydney,11703,Sydney Inner City,wholesale_trade,7578,50000
Sydney,11801,Eastern Suburbs - North,accommodation_food_services,14628,6262
Sydney,11801,Eastern Suburbs - North,administrative_support_services,12863,13533
Sydney,11801,Eastern Suburbs - North,agriculture,981,5146
Sydney,11801,Eastern Suburbs - North,arts_recreation_services,2864,12833
Sydney,11801,Eastern Suburbs - North,construction,4663,52188
Sydney,11801,Eastern Suburbs - North,education_training,8409,21731
Sydney,11801,Eastern Suburbs - North,electricity,415,100360
Sydney,11801,Eastern Suburbs - North,finance_insurance_services,10894,115069
Sydney,11801,Eastern Suburbs - North,health_care_social_assistance,9287,38981
Sydney,11801,Eastern Suburbs - North,information_media_telecommunications,6427,46234
Sydney,11801,Eastern Suburbs - North,manufacturing,2663,53000
Sydney,11801,Eastern Suburbs - North,mining,180,79711
Sydney,11801,Eastern Suburbs - North,other_services,2927,26695
Sydney,11801,Eastern Suburbs - North,professional,19403,71690
Sydney,11801,Eastern Suburbs - North,public_administration_safety,4202,57857
Sydney,11801,Eastern Suburbs - North,rental,3422,54838
Sydney,11801,Eastern Suburbs - North,retail_trade,8694,19298
Sydney,11801,Eastern Suburbs - North,total,120996,33578
Sydney,11801,Eastern Suburbs - North,transport,1777,62099
Sydney,11801,Eastern Suburbs - North,wholesale_trade,3891,67849
Sydney,11802,Eastern Suburbs - South,accommodation_food_services,13401,6923
Sydney,11802,Eastern Suburbs - South,administrative_support_services,13454,13750
Sydney,11802,Eastern Suburbs - South,agriculture,1025,5626
Sydney,11802,Eastern Suburbs - South,arts_recreation_services,3669,12150
Sydney,11802,Eastern Suburbs - South,construction,7397,50769
Sydney,11802,Eastern Suburbs - South,education_training,12573,29068
Sydney,11802,Eastern Suburbs - South,electricity,487,105492
Sydney,11802,Eastern Suburbs - South,finance_insurance_services,8032,91279
Sydney,11802,Eastern Suburbs - South,health_care_social_assistance,14084,39808
Sydney,11802,Eastern Suburbs - South,information_media_telecommunications,5160,46558
Sydney,11802,Eastern Suburbs - South,manufacturing,3041,55179
Sydney,11802,Eastern Suburbs - South,mining,150,69076
Sydney,11802,Eastern Suburbs - South,other_services,3303,28141
Sydney,11802,Eastern Suburbs - South,professional,15117,64066
Sydney,11802,Eastern Suburbs - South,public_administration_safety,6543,59482
Sydney,11802,Eastern Suburbs - South,rental,2640,45801
Sydney,11802,Eastern Suburbs - South,retail_trade,8808,16650
Sydney,11802,Eastern Suburbs - South,total,127776,31488
Sydney,11802,Eastern Suburbs - South,transport,3233,71687
Sydney,11802,Eastern Suburbs - South,wholesale_trade,3815,62016
Sydney,11901,Bankstown,accommodation_food_services,9699,10000
Sydney,11901,Bankstown,administrative_support_services,12861,13856
Sydney,11901,Bankstown,agriculture,244,14214
Sydney,11901,Bankstown,arts_recreation_services,1896,11053
Sydney,11901,Bankstown,construction,9211,42372
Sydney,11901,Bankstown,education_training,9631,39321
Sydney,11901,Bankstown,electricity,644,83564
Sydney,11901,Bankstown,finance_insurance_services,7536,54106
Sydney,11901,Bankstown,health_care_social_assistance,15250,31797
Sydney,11901,Bankstown,information_media_telecommunications,2129,50284
Sydney,11901,Bankstown,manufacturing,7088,51756
Sydney,11901,Bankstown,mining,79,86568
Sydney,11901,Bankstown,other_services,4827,21977
Sydney,11901,Bankstown,professional,9231,50549
Sydney,11901,Bankstown,public_administration_safety,7029,46809
Sydney,11901,Bankstown,rental,2211,42500
Sydney,11901,Bankstown,retail_trade,13142,18824
Sydney,11901,Bankstown,total,127344,30789
Sydney,11901,Bankstown,transport,6066,58888
Sydney,11901,Bankstown,wholesale_trade,5707,49188
Sydney,11902,Canterbury,accommodation_food_services,11150,10998
Sydney,11902,Canterbury,administrative_support_services,12395,12950
Sydney,11902,Canterbury,agriculture,228,11733
Sydney,11902,Canterbury,arts_recreation_services,1711,13852
Sydney,11902,Canterbury,construction,6397,43198
Sydney,11902,Canterbury,education_training,6546,37227
Sydney,11902,Canterbury,electricity,389,68084
Sydney,11902,Canterbury,finance_insurance_services,5682,56579
Sydney,11902,Canterbury,health_care_social_assistance,13091,31275
Sydney,11902,Canterbury,information_media_telecommunications,2078,43720
Sydney,11902,Canterbury,manufacturing,4531,44363
Sydney,11902,Canterbury,mining,61,74730
Sydney,11902,Canterbury,other_services,3541,26610
Sydney,11902,Canterbury,professional,7572,46153
Sydney,11902,Canterbury,public_administration_safety,5456,40217
Sydney,11902,Canterbury,rental,1838,38955
Sydney,11902,Canterbury,retail_trade,12060,17954
Sydney,11902,Canterbury,total,105109,27291
Sydney,11902,Canterbury,transport,4053,58050
Sydney,11902,Canterbury,wholesale_trade,4220,47026
Sydney,11903,Hurstville,accommodation_food_services,13237,10997
Sydney,11903,Hurstville,administrative_support_services,11434,14586
Sydney,11903,Hurstville,agriculture,179,11260
Sydney,11903,Hurstville,arts_recreation_services,1936,11413
Sydney,11903,Hurstville,construction,5571,48392
Sydney,11903,Hurstville,education_training,7145,40896
Sydney,11903,Hurstville,electricity,459,94262
Sydney,11903,Hurstville,finance_insurance_services,7180,74405
Sydney,11903,Hurstville,health_care_social_assistance,15811,31244
Sydney,11903,Hurstville,information_media_telecommunications,2190,59374
Sydney,11903,Hurstville,manufacturing,4448,47190
Sydney,11903,Hurstville,mining,85,79626
Sydney,11903,Hurstville,other_services,2969,28498
Sydney,11903,Hurstville,professional,9750,56394
Sydney,11903,Hurstville,public_administration_safety,5020,56890
Sydney,11903,Hurstville,rental,2156,45000
Sydney,11903,Hurstville,retail_trade,11751,18670
Sydney,11903,Hurstville,total,111970,30862
Sydney,11903,Hurstville,transport,4269,64204
Sydney,11903,Hurstville,wholesale_trade,4534,52653
Sydney,11904,Kogarah - Rockdale,accommodation_food_services,16409,10476
Sydney,11904,Kogarah - Rockdale,administrative_support_services,15357,13860
Sydney,11904,Kogarah - Rockdale,agriculture,237,6944
Sydney,11904,Kogarah - Rockdale,arts_recreation_services,2225,13630
Sydney,11904,Kogarah - Rockdale,construction,6852,49674
Sydney,11904,Kogarah - Rockdale,education_training,7838,37518
Sydney,11904,Kogarah - Rockdale,electricity,536,87331
Sydney,11904,Kogarah - Rockdale,finance_insurance_services,7999,69814
Sydney,11904,Kogarah - Rockdale,health_care_social_assistance,16551,34400
Sydney,11904,Kogarah - Rockdale,information_media_telecommunications,2856,52325
Sydney,11904,Kogarah - Rockdale,manufacturing,4610,48155
Sydney,11904,Kogarah - Rockdale,mining,87,82982
Sydney,11904,Kogarah - Rockdale,other_services,3737,30992
Sydney,11904,Kogarah - Rockdale,professional,11769,59172
Sydney,11904,Kogarah - Rockdale,public_administration_safety,6257,57391
Sydney,11904,Kogarah - Rockdale,rental,2511,42006
Sydney,11904,Kogarah - Rockdale,retail_trade,13252,19890
Sydney,11904,Kogarah - Rockdale,total,131741,30626
Sydney,11904,Kogarah - Rockdale,transport,5885,64951
Sydney,11904,Kogarah - Rockdale,wholesale_trade,4814,50486
Sydney,12001,Canada Bay,accommodation_food_services,6032,9360
Sydney,12001,Canada Bay,administrative_support_services,5531,23400
Sydney,12001,Canada Bay,agriculture,129,8202
Sydney,12001,Canada Bay,arts_recreation_services,1518,12174
Sydney,12001,Canada Bay,construction,3804,64720
Sydney,12001,Canada Bay,education_training,6210,40655
Sydney,12001,Canada Bay,electricity,291,118865
Sydney,12001,Canada Bay,finance_insurance_services,6070,88665
Sydney,12001,Canada Bay,health_care_social_assistance,7574,44838
Sydney,12001,Canada Bay,information_media_telecommunications,2471,65616
Sydney,12001,Canada Bay,manufacturing,2326,68532
Sydney,12001,Canada Bay,mining,67,123426
Sydney,12001,Canada Bay,other_services,1996,33360
Sydney,12001,Canada Bay,professional,8745,68489
Sydney,12001,Canada Bay,public_administration_safety,3847,69172
Sydney,12001,Canada Bay,rental,1866,55358
Sydney,12001,Canada Bay,retail_trade,5929,20490
Sydney,12001,Canada Bay,total,70663,43945
Sydney,12001,Canada Bay,transport,1640,70000
Sydney,12001,Canada Bay,wholesale_trade,3313,69411
Sydney,12002,Leichhardt,accommodation_food_services,4060,7645
Sydney,12002,Leichhardt,administrative_support_services,3526,29704
Sydney,12002,Leichhardt,agriculture,123,9688
Sydney,12002,Leichhardt,arts_recreation_services,1370,16388
Sydney,12002,Leichhardt,construction,2120,70037
Sydney,12002,Leichhardt,education_training,4767,43340
Sydney,12002,Leichhardt,electricity,217,128431
Sydney,12002,Leichhardt,finance_insurance_services,4188,122900
Sydney,12002,Leichhardt,health_care_social_assistance,4536,55040
Sydney,12002,Leichhardt,information_media_telecommunications,3056,62343
Sydney,12002,Leichhardt,manufacturing,1381,69426
Sydney,12002,Leichhardt,mining,75,113846
Sydney,12002,Leichhardt,other_services,1284,42606
Sydney,12002,Leichhardt,professional,7350,83950
Sydney,12002,Leichhardt,public_administration_safety,2692,78544
Sydney,12002,Leichhardt,rental,1026,64532
Sydney,12002,Leichhardt,retail_trade,3315,20349
Sydney,12002,Leichhardt,total,48403,52283
Sydney,12002,Leichhardt,transport,918,74248
Sydney,12002,Leichhardt,wholesale_trade,1691,87598
Sydney,12003,Strathfield - Burwood - Ashfield,accommodation_food_services,22351,9789
Sydney,12003,Strathfield - Burwood - Ashfield,administrative_support_services,18962,12266
Sydney,12003,Strathfield - Burwood - Ashfield,agriculture,421,7646
Sydney,12003,Strathfield - Burwood - Ashfield,arts_recreation_services,3398,13108
Sydney,12003,Strathfield - Burwood - Ashfield,construction,6141,47884
Sydney,12003,Strathfield - Burwood - Ashfield,education_training,12205,34203
Sydney,12003,Strathfield - Burwood - Ashfield,electricity,511,99256
Sydney,12003,Strathfield - Burwood - Ashfield,finance_insurance_services,9146,78270
Sydney,12003,Strathfield - Burwood - Ashfield,health_care_social_assistance,19897,34765
Sydney,12003,Strathfield - Burwood - Ashfield,information_media_telecommunications,5145,50654
Sydney,12003,Strathfield - Burwood - Ashfield,manufacturing,5113,42000
Sydney,12003,Strathfield - Burwood - Ashfield,mining,83,84595
Sydney,12003,Strathfield - Burwood - Ashfield,other_services,4118,26756
Sydney,12003,Strathfield - Burwood - Ashfield,professional,16712,60000
Sydney,12003,Strathfield - Burwood - Ashfield,public_administration_safety,7514,65479
Sydney,12003,Strathfield - Burwood - Ashfield,rental,2849,37414
Sydney,12003,Strathfield - Burwood - Ashfield,retail_trade,14958,17717
Sydney,12003,Strathfield - Burwood - Ashfield,total,160864,28064
Sydney,12003,Strathfield - Burwood - Ashfield,transport,3430,60000
Sydney,12003,Strathfield - Burwood - Ashfield,wholesale_trade,5642,49155
Sydney,12101,Chatswood - Lane Cove,accommodation_food_services,9428,8185
Sydney,12101,Chatswood - Lane Cove,administrative_support_services,7208,26002
Sydney,12101,Chatswood - Lane Cove,agriculture,257,9761
Sydney,12101,Chatswood - Lane Cove,arts_recreation_services,1870,10712
Sydney,12101,Chatswood - Lane Cove,construction,3247,64520
Sydney,12101,Chatswood - Lane Cove,education_training,7882,23166
Sydney,12101,Chatswood - Lane Cove,electricity,368,122251
Sydney,12101,Chatswood - Lane Cove,finance_insurance_services,10109,113741
Sydney,12101,Chatswood - Lane Cove,health_care_social_assistance,10839,42223
Sydney,12101,Chatswood - Lane Cove,information_media_telecommunications,4249,79666
Sydney,12101,Chatswood - Lane Cove,manufacturing,2676,65098
Sydney,12101,Chatswood - Lane Cove,mining,164,136363
Sydney,12101,Chatswood - Lane Cove,other_services,2438,32292
Sydney,12101,Chatswood - Lane Cove,professional,15475,77763
Sydney,12101,Chatswood - Lane Cove,public_administration_safety,3922,64740
Sydney,12101,Chatswood - Lane Cove,rental,2235,57702
Sydney,12101,Chatswood - Lane Cove,retail_trade,7753,18145
Sydney,12101,Chatswood - Lane Cove,total,97735,44936
Sydney,12101,Chatswood - Lane Cove,transport,1603,67793
Sydney,12101,Chatswood - Lane Cove,wholesale_trade,4296,77995
Sydney,12102,Hornsby,accommodation_food_services,5315,8579
Sydney,12102,Hornsby,administrative_support_services,5040,26163
Sydney,12102,Hornsby,agriculture,179,13903
Sydney,12102,Hornsby,arts_recreation_services,1152,11574
Sydney,12102,Hornsby,construction,3177,55274
Sydney,12102,Hornsby,education_training,7368,36334
Sydney,12102,Hornsby,electricity,337,124470
Sydney,12102,Hornsby,finance_insurance_services,5149,86372
Sydney,12102,Hornsby,health_care_social_assistance,11566,38018
Sydney,12102,Hornsby,information_media_telecommunications,2521,84923
Sydney,12102,Hornsby,manufacturing,2814,57097
Sydney,12102,Hornsby,mining,76,93538
Sydney,12102,Hornsby,other_services,2058,30558
Sydney,12102,Hornsby,professional,8704,75727
Sydney,12102,Hornsby,public_administration_safety,3745,66033
Sydney,12102,Hornsby,rental,1342,45583
Sydney,12102,Hornsby,retail_trade,6447,19496
Sydney,12102,Hornsby,total,72544,41667
Sydney,12102,Hornsby,transport,1508,64348
Sydney,12102,Hornsby,wholesale_trade,3165,72165
Sydney,12103,Ku-ring-gai,accommodation_food_services,6551,6559
Sydney,12103,Ku-ring-gai,administrative_support_services,5272,31462
Sydney,12103,Ku-ring-gai,agriculture,260,8645
Sydney,12103,Ku-ring-gai,arts_recreation_services,1585,7937
Sydney,12103,Ku-ring-gai,construction,3204,60610
Sydney,12103,Ku-ring-gai,education_training,9428,20595
Sydney,12103,Ku-ring-gai,electricity,369,134642
Sydney,12103,Ku-ring-gai,finance_insurance_services,9130,107704
Sydney,12103,Ku-ring-gai,health_care_social_assistance,11394,36788
Sydney,12103,Ku-ring-gai,information_media_telecommunications,3508,86250
Sydney,12103,Ku-ring-gai,manufacturing,2687,71590
Sydney,12103,Ku-ring-gai,mining,161,130829
Sydney,12103,Ku-ring-gai,other_services,2416,25989
Sydney,12103,Ku-ring-gai,professional,13653,73448
Sydney,12103,Ku-ring-gai,public_administration_safety,3868,61825
Sydney,12103,Ku-ring-gai,rental,2124,51643
Sydney,12103,Ku-ring-gai,retail_trade,7516,14651
Sydney,12103,Ku-ring-gai,total,90968,42222
Sydney,12103,Ku-ring-gai,transport,1428,63501
Sydney,12103,Ku-ring-gai,wholesale_trade,4353,84214
Sydney,12104,North Sydney - Mosman,accommodation_food_services,7250,7748
Sydney,12104,North Sydney - Mosman,administrative_support_services,6291,28765
Sydney,12104,North Sydney - Mosman,agriculture,270,9838
Sydney,12104,North Sydney - Mosman,arts_recreation_services,1821,12269
Sydney,12104,North Sydney - Mosman,construction,2664,74172
Sydney,12104,North Sydney - Mosman,education_training,6486,26895
Sydney,12104,North Sydney - Mosman,electricity,335,121948
Sydney,12104,North Sydney - Mosman,finance_insurance_services,9125,119568
Sydney,12104,North Sydney - Mosman,health_care_social_assistance,7608,44425
Sydney,12104,North Sydney - Mosman,information_media_telecommunications,4218,70461
Sydney,12104,North Sydney - Mosman,manufacturing,2047,74191
Sydney,12104,North Sydney - Mosman,mining,169,120938
Sydney,12104,North Sydney - Mosman,other_services,1886,32597
Sydney,12104,North Sydney - Mosman,professional,14636,79902
Sydney,12104,North Sydney - Mosman,public_administration_safety,3906,75692
Sydney,12104,North Sydney - Mosman,rental,2064,64802
Sydney,12104,North Sydney - Mosman,retail_trade,5637,19826
Sydney,12104,North Sydney - Mosman,total,82243,50492
Sydney,12104,North Sydney - Mosman,transport,1303,74348
Sydney,12104,North Sydney - Mosman,wholesale_trade,3057,82690
Sydney,12201,Manly,accommodation_food_services,4516,5786
Sydney,12201,Manly,administrative_support_services,3112,20911
Sydney,12201,Manly,agriculture,246,6047
Sydney,12201,Manly,arts_recreation_services,820,9216
Sydney,12201,Manly,construction,1669,56049
Sydney,12201,Manly,education_training,2938,25531
Sydney,12201,Manly,electricity,198,109430
Sydney,12201,Manly,finance_insurance_services,3540,125170
Sydney,12201,Manly,health_care_social_assistance,3264,35081
Sydney,12201,Manly,information_media_telecommunications,1638,66844
Sydney,12201,Manly,manufacturing,1117,61220
Sydney,12201,Manly,mining,74,111236
Sydney,12201,Manly,other_services,905,26302
Sydney,12201,Manly,professional,6481,80000
Sydney,12201,Manly,public_administration_safety,1382,52586
Sydney,12201,Manly,rental,911,57243
Sydney,12201,Manly,retail_trade,3052,14604
Sydney,12201,Manly,total,38644,37754
Sydney,12201,Manly,transport,618,62000
Sydney,12201,Manly,wholesale_trade,1521,75398
Sydney,12202,Pittwater,accommodation_food_services,4995,6069
Sydney,12202,Pittwater,administrative_support_services,2666,28262
Sydney,12202,Pittwater,agriculture,228,9780
Sydney,12202,Pittwater,arts_recreation_services,1173,8396
Sydney,12202,Pittwater,construction,4031,53366
Sydney,12202,Pittwater,education_training,4343,36676
Sydney,12202,Pittwater,electricity,210,102852
Sydney,12202,Pittwater,finance_insurance_services,2582,69993
Sydney,12202,Pittwater,health_care_social_assistance,5137,32994
Sydney,12202,Pittwater,information_media_telecommunications,2164,33444
Sydney,12202,Pittwater,manufacturing,2165,58052
Sydney,12202,Pittwater,mining,59,91998
Sydney,12202,Pittwater,other_services,1672,27263
Sydney,12202,Pittwater,professional,6111,60000
Sydney,12202,Pittwater,public_administration_safety,2157,43297
Sydney,12202,Pittwater,rental,1193,46000
Sydney,12202,Pittwater,retail_trade,4676,17092
Sydney,12202,Pittwater,total,50261,33463
Sydney,12202,Pittwater,transport,1076,55634
